ID	Sentence	Label
2809	´ë_ __ë³´ë_ ë§__¬ì_ ë¬»ì_¨ì_ __ __ ì¢__!  °ê±° ê°__^^	1
2810	ê°ê²©ì_ ë¹__	0
2811	_¹¨ ¸ì_©ì_ë¡ °ë_ __ ì¢__!	1
2812	__ë³´ë_ __ ë¬´ê±°__	0
2813	____ ´ê±°ê°_ ë³__ê³ __	0
2814	¬ì_  __ ¸ì_ê³ _¬´ __	1
2815	_¬¼ë¡ ì£¼ë©´ _¨¹ê²____.	0
2816	ê¸°ë_ë¦¬ë_ê²  __¤ì_	0
2817	_°ë_  __ ê¸°ë_ë§ ¤ì___	1
2818	°ë_ê¸°ë_ ¨ë³´ê³ ê·¸ë_ ë²__µë_	0
2819	ë°_¥´ê¸ ¸í_	1
2820	ì´4 __ ¬ë_ê² ë´__~	1
2821	__ ì·¨ë____¼ê_ _¬¼__ ë§¤ì_ ë§_¡±©ë_	1
2822	"ë°__ë³´ë_ ë³____ __,"	0
2823	__ °ë_©ë_.	1
2824	ë°__´í_ _£¼ ì¢__	1
2825	_ ¬ìë§__ ë°__ì§ì§ê° __	0
2826	ë³____ _ ¼êê² ë¹____	0
2827	½í_ ë°__   __	0
2828	______ ì¢__ ____ __ê»__	1
2829	ë°_ ¸í_ê³ ì¢__ ì¶__©ë_.	1
2830	ì°©ì_ê°__ __ì¤__	1
2831	¬ì_ë²__ ê°__´ì_ ì¢__  ¬ì_ì¤____	1
2832	_¬¼ë¡ êµ¬ë§¤´ì_ ____ _£¼ ë§_¡± __ ¤í_´ì_	1
2833	"ê°ì£½ì_¼ê_ ê´___ ë§__´ì_,, ;;,"	0
2834	__ __ ëª»ì_ê²__	0
2835	ë¹__ ½í_  ë³´ì_ì§ ____!	0
2836	_¬´ ë§__ ¤ì_ _·¹ ì¶___¦½__.	1
2837	 °ë_ê² ¸í_	0
2838	£ìë¶ë¶ _ ¤ë___	0
2839	¼ìë§__ __ê° ì¢____  ë³´ì_¤ê_ __!	1
2840	 ìµ__´ë_ ´ë_ê² ´ë_ê± __	0
2841	__ê¸°ê_ _¬´ ì§§ì_	0
2842	_¦¬ê° _²­ ½ë_  ´ì_ê° __.	0
2843	__©í_______~ ´ê_ ë²__ ¤ì_´ì_!	1
2844	´ê±° ¶ì_ °ê___	1
2845	¤ì_ ¸í_ê³ °ë_  _ ì¢__	1
2846	_¬¼©ì_ë¡ êµ¬ë§¤__  ¤ì_	1
2847	¤í_ì»¤ì_ ¼ì_¸ì___ ê±°ì_ _ë¡ ë¶_¦¬_ __	0
2848	¼ë_ê² __´ì_	0
2849	__ê¸ ë¶__ _ _£¨ë§__ ë¶____´ì_	0
2850	__ __´ì_ ì¹¼ë°° ì§±ì___	1
2851	ê¸¸ì_ê° _¬´ ì§§ì_ __ ë³´ì_¤ì_	0
2852	_ª½ ë§__  ¨ì_ì§__!	0
2853	__ ¬ë___ ¬ì¤¬__.._²­ ì¢__´ì_	1
2854	¼ë_ ì§_ __ °ì_ë²__µë_.	0
2855	  ì£¼ê_ ´ê±¸ ¤ë_ ê² __ _¬´ __¤ì_!	0
2856	ë¨¹ì_ê° _¬´ __	0
2857	__ __ê³ ë§__ _.	1
2858	ë§__ _¬´ __	0
2859	__ _ °ì_ê°____	0
2860	____ ë°____ _ê° ë³__´ì_ ê± ë²_¦´ê²__	0
2861	ê¸°ë_ ë³__¤ì_	0
2862	ë°±í___ ë§¡ì_ __ ¥ì_ _¬´ ¤ë¥¸°ì_	0
2863	_°©¥ì_ ¨ì_ì§__.	0
2864	ë°°ì_ ë¹_¥´ê³ ë¬¼ê±´ _£¼ ì¢__	1
2865	ë¸__¬ë_ ¼êµ´ »ê__©´ __	0
2866	ë§__ _¬´ __  	0
2867	_ì§ ¨ì_ __ë© _²­ __ ê·¸ë_ ë©´ì_¼ê_ ë³´ë©´ __ ê°____.	0
2868	"´ê±´ ë­ ë°°ì_ _¦¬ê³, __ì²_¦¬ _¦¬ê³, ____ ___ì¹ ¨ì_¨ë¦¼..."	0
2869	ê¸¸ì_ê° ì¢ ì§_ __µë_.	0
2870	_¬´ __¬ì_  _ __	0
2871	ë°°ì_ ë¹_¥´ê³ ê°ê² ´í_ê³ ë¬¼ê±´ ì¢__	1
2872	ê°ë³__ ¼í_´ì_ _ë¡ ë¶¤í_ì§ __!	1
2873	¬ì_ì¦_ __  ¤ì_ ê°__.	0
2874	¬ì_ ¸ë¦¬´ì_ ì¶__´ì_	1
2875	¼ë _¨¹__ _¬´ ì¢__	1
2876	__  _¤ì_	0
2877	¸í_ë¦¬ì_ ê¸__ ì°¾ì___ _£¼ __´ì_!	1
2878	__ ë¶_©´  °ì_ ê³_¬´ê° __ __ __¸ì_	0
2879	__ ë§__ ¤ê_ ¤ì_ê¸°ì_ë¶__ _¬´ ì¹____ ë²_°½__	1
2880	__ë³´ë_ ¬ì_ì¦__ ¬ê_ ë³¼í_____.	0
2881	¼í___ ¬ì__¸°__ ¸í___	1
2882	__ê° ¬í_¤ì_	0
2883	__ë¦¬ê __ì§¤ì_ ë¶__´ì_	0
2884	_¨¸ë¦ ¬ë_ _¨¸ë¦ ê¹____ __ê³ __ __ë¶__	0
2885	__ ì¢__~ ê±´ì¡°¨ì_ ¬ë_ì§__	1
2886	__ê³ ê°ê²©ë_ ¸ì_!	1
2887	ë¯¼ê_ ¼ë ____ _·¹ __ ë³´ì_¥ë_ ì¢__ ë§¤ì_  ¬ì_ì¤____	1
2888	ê°ê² ë¹ ë§_¡±´ì_ __ ê°__©ë_.	1
2889	°ë¦¬ __ê° _²­ ì¢__©ë_.	1
2890	ë°°ì_ ë¹_¥´ê³ ì¢__ ë°__	1
2891	____!!	0
2892	ì§±ì§±__ °ë_©ë_!	1
2893	´í_ê²   ê² ê°____.	1
2894	¸ê_ ì¢__	1
2895	_¬´ __!!	0
2896	ê¸°ë ê²_³´ ì¢__ ¤ì_  ¬êµ¬ë§ __ ____	1
2897	¬ì_ ì¢ __´ì_	0
2898	¨ì___¼í___  ì§__	0
2899	ê´__ë³´ê_ __ __¤ë_ __  __	0
2900	¡ì_ ì¢ ¬í___.	0
2901	_£¨ë§__ ê³__¬ë_	0
2902	__ê° _¬´ ____ ë´__ ´íë§__  ì£½ì_µë_	0
2903	_¬¼_¬¼ ë­_ ëª¨ë¥´ê² ¸êµ¬ ê°__	0
2904	ë¶__ê¸°ë_ ¬ì_ ì¢__ ê°±ë_ êµ!	1
2905	ë§¤ë_ ë§_¡±__ __´ì_.	1
2906	ë¹_¥¸ ë°°ì_ ê°__´ì_. __ ê²¬ê___ ê´_°®__	1
2907	¼ë ì¢__ ì£¼ë_ __¸ì_ __ ì¢__	1
2908	_ ¸ì_ ëª»í_. ë°____ __ ë°__ ëª ´ì_	0
2909	_¸°ê° _¬´ ì¢__´ì_ ¬êµ¬ë§¤í_µë_	1
2910	êµ¬ì_ ì¢__ ë§_¡±©ë_.	1
2911	ë°°ì__¦½__.	0
2912	ê·¸ë_ ë¹__¼ë_ ê³____ ¨ë³´ _£¼ ì¢__´ì_	1
2913	__ ë¿__´ë_ ´í_ ¨í_¤ì_ ê°__´ì_	1
2914	ê³¨ë_ ¼í_ê° ì¢ ©ë_.	0
2915	ì¼´ì_ê° ¼í___ ë§__ _£¼  _.	1
2916	__ __ê° __... ë°ë´__ __ __	0
2917	 ¬êµ¬ë§¤í___ __	1
2918	ê°ë³__ ê°ì§ê³ ê¸ ê´_°®¤ì_^^	1
2919	__ê° ë¬´ì_ ì¢__©ë_!	1
2920	¸ê_ ì¢_ __ °ê_ __ ¬êµ¬ë§ ê³__ __ __!	1
2921	__ê² ¥ë_ __.. ê´__ê° ê³¼ì___¤ì_	0
2922	ë°_¦¼´ë_ ê´__ ê¸°ë ´í_¤ì___	0
2923	ë§¤ì_ ¬ì_´ì_	1
2924	ë°__´ê ¨ì_ì§__.	0
2925	__ ë§__  ±ì_´ì_	1
2926	´í_ ê°ê²©ì_ ë¹__ __ êµ¿êµ¿ __ ê·½ì___ __	1
2927	__ ì¢_ __	0
2928	__ __ __ __ë³´ë_ ë³__¤ì_	0
2929	ê·¹ê_ê±´ì¡° ì¢___ ¬í_´ì_..	0
2930	_¬´ __ __	0
2931	¬ì ______ __ì¢ _ë¡ ë³´ë_ì£¼ì_	0
2932	ë³´ê¸° ¤ë¥´ê² ë°_¹¨ê° ë§__ __©ë_.	0
2933	ì§__..´ë_ê² ê³_____±¸... __ë© ´ë_´ì_...	0
2934	ì²__ ¨ë´¤__ ì´____ ë¶__ ì¢__ ê³__ ¬ì_ ê± ê°__	1
2935	__ë¡ ¬ê¸°__ ¬ì_ê²__	1
2936	__ë³´ë_ ¼í___ ì¢__	1
2937	±ë_ ì¢__ __¤ë_ ì¢__ ì¶__´ì_	1
2938	¬ì___ê° _¬´ ____.	0
2939	... __ ì¢ ê·¸ë_ê³ __ êµ¬ë_ ´ë___!	0
2940	ì§__ ë©°ì_ °ë_ë³´ë_ __ ì¢__^^	1
2941	ì¶____ ¶ì __	0
2942	¬ì_ ì°_¸ì_ __	0
2943	__ë³´ë_ ë§__ ì¢__	1
2944	__ ë¶__ __	0
2945	ë°±í_ ì¢ ¬í_ê³ ¸ì_´ë_ ë³__	0
2946	¨ì___ _¬´  ¸ë_	1
2947	"ê°___¦¬ê° __  ê¹¨ì_,"	0
2948	__ ´ì_ __µë_	0
2949	__ __ì¿¨ë___ ìµ_ê°ë¡ ¸ê_ ____	1
2950	__ __ ë§__ ¤ì_	1
2951	_¹´ë¡__ ê°êµ¬ëª¨_¦¬ ±ì_¤ì_~~~ê·¸ë¦¬ê³ ê·¬ì_~~	1
2952	____ _¬¼__ _£¼ ì¢____	1
2953	__ê° __ __¤ë_ê²  ë°_¦¬¤ì_!	1
2954	__ê° ì¢ ë§____..__	0
2955	 ë§__ ___¬¼¸ë_ ·ì_ _¬´ __^^~	1
2956	¬ê¸°ê¸ ì°¾ì_ë´¤ë_ ¬ê¸°ê°  ´í_. __ ë§_¡±©ë_.	1
2957	¤ë_ ¨ì_ __´ë_ ì¢__~~	1
2958	±ë_ ë§¤ì_ ______	1
2959	¡í_ê° ë³´ì_¤ì_	0
2960	__ °ë_ __¸ë_ ì¢_ ê°ê²©ì_ µë_ ì´__´ì_	1
2961	¬ì__¸°ê° __¤ì_	0
2962	¬ì_ __©ë_~	1
2963	ë¶__ê³ ¥ë_ __ ë°_¦¼ ì¢__ êµ~	1
2964	¼ë_ ©í_ ¤ë¥´ê² ¬ê_ ì¢__	1
2965	ê°ë³__ ê· ____ ì¢__	1
2966	½í_ ë¶¬ìê¸ ¬ì_ ê² ê°__!	0
2967	¬ê¸° __ ¤ì_ êµ¬ì_ ___	0
2968	ì¢ ½í_ê³ ê°ê²©ë_ ë¹__ ©ë_.	0
2969	_¬´ __.. ê±°ì_ ê¸°ì_ ¥ë_ ____	0
2970	__ ì¡°ì___ __¼ë_ _§¤_¸°__ ë¶____.	0
2971	ì¶©ì_ __ê³ __©ë_.	1
2972	__ê¹__ ë¹__©ë_	0
2973	°ë¦¬ ê°__ì§ ëª©ì__¸° ¸í_ì§ ê² ê°__	1
2974	ì»¤ë_ _ ____	0
2975	__ë³´ë_ ë°_ __ ¹í_____!	0
2976	¥ì_ __ ì¢__!!	1
2977	ì§__ ìµ__´ì_ °ì_ ê²__ __ __ __ ì§ë¬¸ì_ _ ëª»í_	0
2978	__  ê¸°ì_ê° _¬´ ë§__ ì¤__ ê°____.	0
2979	ê·¸ë¦½ê°__ ì¢__ _£¼ ì¢_ ___.	1
2980	_£¨ë§__ ê¸__ ì«~ ê°___¦¬ê° __ê± ê°_°ì_	0
2981	_ ____.	0
2982	__ë¬ __ _¬´ ê¸_°©¤ê_ ___. __ê° ëª©ëë¶__ __©ë_	0
2983	ë°°ì_ _²­ _¦½__.	0
2984	ê°____ ì¢__!	1
2985	½í_ê° ____	0
2986	_¬´ __ ì¡°ì_´ì_ ê² ê°__	0
2987	__ ë¯¸ë___ _©´ëª¨ë_ __ ¬í_ ë¶__	0
2988	_¬´ ë¬´ì___ _º¼__!	0
2989	__ë³´ë_ ¼í___ __!	0
2990	ë°__ __ê³ ¼ë£©_£©__  __	0
2991	¤ì_ _¸°ë© _____ _¬´ ì§ë¶__ì§__	0
2992	__ ë³__¤ì_	0
2993	_¨¹µë_! ì¶____	1
2994	__ë³´ë_ ¼ì_ __´ë_ ´ì_ì§ ____.	0
2995	ë¡__ ê´¬ì_ __ êµ¬ë§¤__ ì±__ ì¢__	1
2996	ë¶__ ¬ì_ ê·¸ë_ êº¼ì_ __µë_	0
2997	 ê¹__ê³ ì±__ __ __ °ê¸° ì¢__!	1
2998	ë¬¼ê±´ __ê° ê¹¨ë___ ____.	0
2999	__ __ ___ ____.	0
3000	ì¡°ì¹´ê° ì¢__´ì_ ¬ê¸° ¬ê_ ±ë_ __¼ì_	1
3001	½ê___ê³ ½ê___ê³ ____ ê°ì¹_ ____ _£¼ ¬ë_ê² ½ê_ ____	1
3002	ì²__ ¬ì___ __ê² _»´¸ì_	1
3003	____ ë§__ __ ë§__ ____~	1
3004	°ê²°ë¶_ __´ì_ ¬ì___ __ ____	0
3005	__ ____! ´ë_ê² ´ë_ê² ë°°ì___ ê²__ì§ ëª¨ë¥´ê²__!!	0
3006	__ ¬ì_ _£¼  __ _°©__!	1
3007	ê³__ êµ¬ë§¤ì¤____	1
3008	¨ë³´ ê²__ ê² ê°__	0
3009	_©´ __ë³´ë_ ___ __	0
3010	ë¯¿ê_  ¸ê_~	1
3011	__ __ ë³´ë_ë© ´ë_´ì_ ¬ìë§__	0
3012	ì§ë¬¸ì_ _²´ê° _¨¹	0
3013	¸ì_´ê ì¢__´ì_ __ ê³µì£¼ ê°__ë³´ì_	1
3014	ì¹¸ì¹¸ __ ê³³ì_ ì¢__ë¡ ____ ë¶¤í___.	0
3015	  êµ¬ì_ ê± ê°__. êµ¿êµ¿  ¸í_ê³ ì¢__	1
3016	ì£¼ë¬¸ __ __ê³ __ ¨ì_ì§ ¤ë¥¸ __ ë°____ _¬´ ¤ë_¤ë___	0
3017	"__ ê°ê²©ì_ë¡ ì£¼ë¬¸ê°¥í_ê³, ë°°ì_ ë¹¨ë_ ë§_¡±"	1
3018	_¬´ __ ë¶¬ì_ê² ë§__!	0
3019	__¤ì_ êµ¬ë§¤_ __ê±°ì_	0
3020	ì«ì«__ ì¢____!	1
3021	°ë¦¬ _¸°ê° _¬´ ì¢__´ì_ ¹ì___ ì¢____.	1
3022	__ _¬´ _  __¤ì_	0
3023	ê°ê² ë° __ ì¢_µ¬ ¬ì_ __ê²____	1
3024	ëª¨ì_ë¦ ë¶ë¶ °ì_ê°  ____.	0
3025	¬ë_ ë¹__ °ì_ ____. ¬ì_ _²½°ì_!	0
3026	ê¹____  ¬ì___ __	1
3027	´í_ê² êµ¬ë§¤__ ì²_  __  °ë_ ____.	1
3028	_²­__ ´ë¥¸__¥ë³´ __ ´ê±¸´ì§¸¼ë_ì§ ëª¨ë¥´ê²__	0
3029	ë¬¼ì_ ì¤__ __	0
3030	ë©´ì_ ë­__ê³ __ê°  ë¨¹ì___	0
3031	__ ê±°ì_´ì_ ë¯¼ê_ ¼ë ë¹__.	0
3032	__ë³´ë_ __ __´ì___ ë²__ ¨ì_ì§¤ì_!	0
3033	__ ¬ê_ __ ë§__ ì¢__!	1
3034	ì´__ë°°ì_ _¬´ ì¢__	1
3035	__ ì¡°ì_ __ë§__ _ ____.	0
3036	ê±°ì_ ¬ì_  __ ì¡°ì_ __ ì£¼ë_ ¸ê ë¶¤í___.	0
3037	°ì_ê°   ¼ì_	0
3038	ê°ê²©ëë¹ ë§__´ë_ ì´__ ì¢__	1
3039	ì¼´ì_ë¶ ê³__ì§__ ë¬¼ì_ __	1
3040	__ ì£¼ë¬¸__ __  ¹í_¤ë_µë_.	0
3041	´í_ _¬´__ ë§__ê» ë°_¥´ê³ __ ë¶´ì_ê³ ì¢_ê± ê°__	1
3042	¸ì___ ìµ__´ê_ ë¬´ì_ 70_ ë§__ì± _ ì± ê°__. ê°__ ìµ__ ì±____	0
3043	_¬¸©ì_ë¡ ì¶__´ì_	1
3044	ì§__ ë³__ê³ __ __	0
3045	ë§¤ì_ë³´ë_ ´í_ê² êµ¬ì_´ì_ ë§_¡±¤ë_¤ì_	1
3046	ê°ê²©ëë¹ ì¢____~~	1
3047	ë¬´ì_ __ ê³__ °ìê³ ë³__ __.	0
3048	ê°ê²©ë_ ´í_ê³ ¬ë_ ____	1
3049	 ë°__µë_ ´í_ê² êµ¬ë§¤__	1
3050	__ë³´ë_ __ ê´_°®¤ì_ ë§__ ____	1
3051	__  ¼ì___ ©ë_´ì_.	0
3052	ë°°ì_ ë¬´ì ë¹_¥´ê³ ´í_ ê°ê²©ì_ ____	1
3053	¬ì_ _¬´ ê³¼í_	0
3054	ê°__´ì_ ì¢__ ¥ë_ ì¢__	1
3055	__´ë_ ì¢____ ¼í___ __ì§__ ë°°ì_ ë¹¨ë_	1
3056	¸ì_ __ê³ ì§±ì___	1
3057	ë°°ì_ ë¹_¥´ê³ ê°ê²  __ ì¢__!	1
3058	__ ¼í_´ì_ ì¢__	1
3059	ì£¼ë¬¸ __  ë°__´ì_. ê°__©ë_	1
3060	êµ¬ì_ ê´_°®__. _¬¼©ì_ë¡ __ __ ì¢__.	1
3061	ì¢_ __ ´í_ê²  ´ì_.  ¸ê_	1
3062	¸ê_ ë¬¼ê±´ ì¢_ ê± ê°____	1
3063	__´ë_ ¨í_ì§ê° ´ì_©ë_	0
3064	"ë¹_¥¸ ë°°ì_, __ ë§_¡±¤ë___ __ ì¢__¼í_^^"	1
3065	ê°ê²©ë__ ¬í_	0
3066	´í_ê² __  ´ì_	1
3067	ë°__´ë_ ì°©ì_ _¬´ ì¢__	1
3068	ê³__ 1 __´ì_ ¸ë___ __ ë²__´ì_	0
3069	__ ë§__ ë¶¤í_	0
3070	__ ¬í_ __  ¤ë¥¸ê±°ë_ __ ê² __	0
3071	ë§__ ____ ìµ__´ì_	0
3072	µì_ì§ê° ì§±ì§±__ ì¢____. 	1
3073	ë§__ì²_¦¬ê° _£¼ ìª¼ë_ ë¶ì¡±í_	0
3074	ë°°ì_ ë¹_¥´ê³ ´ì_ë¬ ¬ì_ ê¼¼ê¼¼__ __´ì_ __. ê°__©ë_.	1
3075	ê°ê²©ëë¹ _¬´ ë¹__	0
3076	ì¢ ë»__´ì_ °ê¸° __´ì_	0
3077	ê´_°® ê± ê°__ ê±°ì_ ______ ^^	1
3078	¼ì£¼¼ë_ ëª»êê³ _³´¬ì_	0
3079	 ë°ë¦¬ê_ __´ê ____ __µë_.	0
3080	ì¢_ êµ__ __!	1
3081	¤í_ _¬´ ì§§ì_ ì°©ì_ ë¶_´ì_	0
3082	__¤ë_ __ê³ ¬ë_ê³ ë°_¦¼±ë_ ë³__ê³ ë°__ ´ì_ì§ __	0
3083	__ ê°____ ¸ë¦¬´ì_. ë²_°½__	1
3084	¬ì_ì¦__ __ê³ ëª¨ë_ê² ìµ__´ë_	0
3085	¥ê¸°ê° ë³__ ë§__ __´ì_.	0
3086	_°°¬ê  _¦¬¤ì_	0
3087	__ ì¢__ ë³__ë¦¬ë_  ½ë_!!	1
3088	__¸ì_ ë§__ ¤ì_	1
3089	 __ì¢_µ¬ ¬ê¸°ê° __ ¸ì_	1
3090	êµ__ ë§_¡±¤ë_ê³ __ °ì_´ì_	1
3091	¬ì_ __ ë³__¤ì_	0
3092	©ë_´ë_ __~  ¸ê_!!	1
3093	´í_ ì¢__!	1
3094	¬ì_ __ê°  ¬í_¤ì_	0
3095	ì¢__ __ ¬ì ê°__´ì_	1
3096	´í_ê² °ê¸° ì¢__ __ _ ©ë_ë¡ ¨ì_  ë§_¡±¤ë_µë_	1
3097	__  __¤ì_! 	0
3098	 __ê³ _¸°¤êº¼ê°__ __	0
3099	__ì§ __ __´ì_. ê²__ ë¬¸ì_ê° __´ì_	1
3100	ë°°ì_ ë¹_¥´ê³ ê°±ë_ ê°____	1
3101	ë¬»ì___ ê³¨ê_ë£  ___	0
3102	3ê°_£¼ë¬ ì¤ 2ê°______.	0
3103	__ ì¢____ __ ë°_»´ _¸° __	1
3104	__ ì¢ ½í_	0
3105	ë°°ì_ _¬´ ¤ë_ê±¸ë_´ì_	0
3106	__ _¬¸ ¹í___	0
3107	ê½__ ë½______	0
3108	_£¼ __ì£¼ë_!!	1
3109	ì¤_µ­ __´ê_ ì¡°ë¦½ _¬´ ´ë_µë_	0
3110	¤ì_ __¸ì_ __¼ë©´ ì¢__´ì_!	0
3111	__ ë§__ ¤ì_!	1
3112	__ ë³´ë_ì£¼ì_ __ _ êµ¬ë§¤ __ ____	0
3113	__ __ __ì°  êµ´ë_ê°__.	0
3114	__ êµ¬ë§¤__ °ë_ __	0
3115	__ ê°±ë_ ì¢__ _·¹ ì¶__´ì_	1
3116	____ __´ì___	1
3117	ë°°ì_ ë§¤ì_ __	0
3118	ê·¸ë_½ì¹´ ¤ìª½ ê·_²© ____	0
3119	ì£¼ë¬¸ ê²__ê³ ¬ë_ ¤ë_´ì_	0
3120	"ë°°ì___ë¥´ê_~ì¢___ ¸ê_ _µë_~___ _¬¼__ _²­ ì¢____!,"	1
3121	¬êµ¬ë§¤í_¤ê_	1
3122	ë§¤ì_ ê¹¨ë___  ë°°ì___µë_!	1
3123	ì´__´ì_ ë§_¡±!!!	1
3124	ë¹__ ê°__ __ ê± ê°__	1
3125	¤ë¥¸°ì_ ¬ë_ __¸ë_ ì¢__	1
3126	ê±´ê_ __  _¸°ì°¨ê_ ê³ __ ì¢__ ë§_¡±´ì_	1
3127	ë¶__ê¸ ____.	0
3128	__ ë¶__ê¸°ê _¬´ __´ì_	0
3129	ë°°ì_ __ __	0
3130	ê¹__´ì_ __ ì¢__	1
3131	¼í___ __¤ì_	1
3132	__ ¬ìë§__ ìµ____	0
3133	_£¼ ë§__ ¤ì_ __¸ë_ __ê³ ¸ì_ì¦__ ____ ì¢__ ê´_°¬¤ì_	1
3134	êµ¬ë___ ____	0
3135	ë§__  ¤ì_~__ ì¡°ë¦½ ½ê_. __ __  ____	1
3136	ê°ê²©ë_ ´í_ê³ __¸ì___ ì¢__	1
3137	£ì_ ê³³ì_ ë§__ _£¼ ë§__ _~~	1
3138	ë¹__ê¸°ë_ __ ë³____	0
3139	ë¬¼ê±´ ë°__ ¤ë_ ___.. ë¬¼ê_  °ì_ ____...	0
3140	¼êµ´ __¬ê¸°__ ¬ì_ì¤______	0
3141	ê¸°ë_ ì¢ ë¹¨ë¦¬ ¬ë_¤ë_ ê± ê°__	0
3142	´í_ ê°__  êµ¬ë§¤ __!	1
3143	_ °ë_ __´ë_ ê±°ëê° __ ê³__ °ê_ ¼ì_. _¬´ ì¢__.	1
3144	ë¶__ê¸ __´ì_	0
3145	_¸°  ____¡ã_´ê±´ ì§__ __¸ì_	0
3146	ì¢_ê°ê²©ì_  ´ì_~	1
3147	ê°ê²©ëë¹ ë§_¡±´ì_ ____~	1
3148	ì¡°ì¹´ ¬ì¤¬__  __¤ì_~	1
3149	__ ë§_¡±__ ì¶__©ë_	1
3150	__¬ì_´ë_ °ê¸° ¸í_	1
3151	ê¹¨ë___ ì¹____ê³ _¬´ ì¢__´ì_ ë²_°½ __~	1
3152	´ê±° ¼ë_ ___. ê°ê²©ë_ ë¹__¤ì_	0
3153	¬ì___ ë¶____ __ _£¨ë§__ ê³__ __ ë²__´ì_	0
3154	ë°__´ê ë§__ ¨ì_ì§ê³ ¤ë_ __ ê°__ ë³____	0
3155	ê¹¨ë_´ì_ ë³´ê¸° ì¢__~^^	1
3156	__ê³ ±ì___ __ ì¢__!	1
3157	´í__ ì¢ ¤ë_ __ ê¸_ __ __ __ ¤ê¸° __.	1
3158	´ì_ ì³¤ë_ ê¹¨ì_ë²__¤ì_	0
3159	¬ì___ ê´_°®ê³ ì¢_ ê² ê°__!	1
3160	__ë§__ __ ë§__  ê°ê²©ì_ ë§_¡±	1
3161	¸ì_ê° ë²_²¨¸ì_ ____	0
3162	¤ë_ ¼ì_ ëª¨ë_ ì¢__	1
3163	_¬´ê° ê°ì§ __ _¬´ __ ____	0
3164	ê³__ __ê³ ë§__ ¸êµ¬ ê°__!	0
3165	__´ì_´ë_ _£¼ ë§_¡±©ë_!	1
3166	"ê°ê² ë¹ ±ë_, ì¦ ê°±ë_ê° °ì_ ê²__ë¡ __©ë_."	1
3167	¬ì__ì§ ì£¼ê_ ìµ__¤ì_	1
3168	__ì§ê»__ ¬ì_____ _¬´ ë§_¡± __	1
3169	__ë³´ë_ ¼í___ ì¢____ ______!	1
3170	©ë_ ë¹__ ë¹__ê³ ¼ì_¸ì_ __	0
3171	ê³µì£¼´í_ê¸ ±ì___! __ _¬´ ì¢__´ì_ ^^	1
3172	ë¶__ê³ __ ì¢__ ¥ë_ ë¬´ë_´ì_  ¸ê±° ê°__	1
3173	_ë¡ ____ __	0
3174	ë¬´ê_ì¤__  ë§__ ì»¤ë_ ê³__ __ì§__.	0
3175	____ __´ë_. ¬ì__¸° ¸í_ ì¢__	1
3176	¬ë_´ì_..____ ¬ë_ë¦¬ê_ __ë© ë¶__ê¸ ì¢____	1
3177	±ë_ ê°ê²©ëë¹ ìµ__	0
3178	ë¹¨ë_ ì¢__ ë§¤ë_ ¬ê¸° ¬ê_ ____	1
3179	ë°°ì_ ë¹_¥´ê³ ¬ì_ ê¼¼ê¼¼__ __	1
3180	¬ì__¸° ë¶__ ê°__ __	0
3181	ì§__ ____ __ê¹__ ´êê°_¦¼	0
3182	__ê° _²­ ì¢__´ì_~__  ë³´ê¸° ì¢____	1
3183	 __ ê³__ ¬ì_______	1
3184	ì¡°ê·¸ë§£ê_ ê°ë³__ ì¢____ __ê²____	1
3185	__ê° ¬ë__ __ _ ê³µë _©ë_.	1
3186	ì¶__ __ _¦¬°ë_ ____	0
3187	¡ë_¬ë_ _¦¬_¸° ¸í_¤ì_!	1
3188	ë°°ì_ _¬´ _¦¼ ê²¬ë_ _ __	0
3189	´ê±° __ ê² ê°_ __ê¹_ ´ë_ __ê³ ë¬ ê¹¨ë_´ì_	1
3190	__  ë¶____ ë°__ £ì_ë§__  __	0
3191	ë°°ì_ ë¹_¥´ê³ ¸ë__ë¡ ë³´ë_ì£¼ì_ ê°__´ì_ 	1
3192	 °ê_  ì£¼ë¬¸__. ê¾¸ì °ê_ ____	1
3193	´í_ ê°ê²©ì_ __ ë°°ì_ê¹_ ë§¤ì_ ì¢__!	1
3194	__ë³´ë_  __¬ì_ ¤ë¥¸ __ êµ¬ë§¤__ê³ ´ì_	0
3195	_ë¶__ __´ì_	0
3196	ë°°ì_ _¦¬ê³ êµ¬ê²¨¸ì_ ____.	0
3197	_ ¬ì_ __  ´ì___. 	1
3198	¤í_¼ì_ ë¹ ê°ê²©ì_ ¸ì_!	1
3199	ê°ê²©ëë¹ ë³__ __.	0
3200	¬ì_ ê¹____	1
3201	ë²¤í___ __ ê¸°ëê° ì»¸ìë§ ë¨¼ìê° _¬´ ë§____	0
3202	ì²´ë_ ë§_¡±´ì_!	1
3203	__ê°  ´ì ëª»í___.	0
3204	ë­__ ê·¸ë_ì§ê³ ¬ì_ ëª»í_ê³ ____	0
3205	__  ê¹_ê³ __¤ì_	0
3206	__ ë§_¡±_©´ °ê_ __	1
3207	ë¶__ê²  ¨ì___~	1
3208	°ì_ê°__ ½ê_ ¨ì_ì§__.	0
3209	__¤ì_.  ¬ì__©´  êµ¬ë§¤__	1
3210	ë­ 1ì£¼ì_  __ ê³__©ë_ê¹	0
3211	_¬´ ë¬¼ë_ ê·¸ë¦´ _¬´ ë§__ __ ë­__¤ì_ ê´__°ë___	0
3212	ê³_____!!	1
